"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Optimal Formation of Islanded Subsystems for Enhancing Power System Resiliency","O. Galagoda; A. P. Agalgaonkar; K. M. Muttaqi; H. Lomei","School of Electrical, Computer and Telecommunications Engineering, University of Wollongong, NSW, Australia; School of Electrical, Computer and Telecommunications Engineering, University of Wollongong, NSW, Australia; School of Electrical, Computer and Telecommunications Engineering, University of Wollongong, NSW, Australia; Essential Energy, NSW, Australia",2025 IEEE Industry Applications Society Annual Meeting (IAS),"9 Jul 2025","2025","","","1","6","Power transmission and distribution systems are highly vulnerable to extreme weather events, which can trigger cascading failures and widespread blackouts. Enhancing the resiliency of these systems is essential to maintain continuity of power supply, especially to critical infrastructure. This study proposes a novel approach to improve power system resilience by forming islanded subsystems capable of operating independently during disruptions. The system is strategically divided into smaller, self-sufficient subsystems that prioritize supplying critical loads while minimizing the risk of cascading failures. Three distinct techniques are employed for subsystem formation: K-means clustering, complex network theory, and complex network theory combined with a center of mass analogy. The proposed approach is tested on the IEEE 39-bus system, serving as a benchmark case study. Simulation results demonstrate that the islanded subsystem strategy significantly improves the system’s resiliency by reducing power losses, ensuring uninterrupted power supply to essential loads, and enhancing recovery time during failures.","2576-702X","978-1-6654-5776-7","10.1109/IAS62731.2025.11061688","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11061688","islanded subsystems;power system planing;power system resiliency","Renewable energy sources;Power supplies;Power system protection;Complex networks;Optimal scheduling;Power system stability;Generators;Reliability;Power system faults;Resilience","","","","17","IEEE","9 Jul 2025","","","IEEE","IEEE Conferences"
"The Use of Artificial Intelligence in Automated Estrous Detection","N. M. D. Landim; B. S. Dias; C. A. D. Santos; S. N. Lobo; T. D. P. Paim; H. X. Araujo","Instituto de Atenção às Cidades, Universidade Federal do Tocantins, Palmas, Tocantins; Instituto de Atenção às Cidades, Universidade Federal do Tocantins, Palmas, Tocantins; Ciência e Tecnologia Goiano, Instituto Federal de Educação; Instituto de Atenção às Cidades, Universidade Federal do Tocantins, Palmas, Tocantins; Ciência e Tecnologia Goiano, Instituto Federal de Educação; Instituto de Atenção às Cidades, Universidade Federal do Tocantins, Palmas, Tocantins","2024 IEEE International Conference on Microwaves, Communications, Antennas, Biomedical Engineering and Electronic Systems (COMCAS)","19 Sep 2024","2024","","","1","4","In this paper, is shown a solution aimed to detect dairy cow estrous by using self-sufficient surveillance cameras that relies on cloud computing services and 5G mobile networks, to observe mount behavior through an artificial intelligence algorithm that alerts the farmer using a smartphone app that sends images and videos of these events. It was possible to achieve these detections in various weather and light conditions, close or away from the camera with minimal intervention at farm installations and without needing an individual sensor for each cow. It was also included an integration with an existing farm software, where it was possible to see behavior and reproduction data together, allowing the farm to achieve better milk production through getting the reproduction signs automatically as early as possible.","2150-8968","979-8-3503-4818-7","10.1109/COMCAS58210.2024.10666189","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10666189","5G;animal behavior;artificial intelligence;cloud computing;estrous detection","Microwave antennas;Cloud computing;5G mobile communication;Surveillance;Cows;Cameras;Software","","","","19","IEEE","19 Sep 2024","","","IEEE","IEEE Conferences"
"Nano-structured gold strain gauge arrays on PDMS for highly sensitive nems pressure sensor skin","A. Kakati; S. Das","Advanced Technology Development Centre, Indian Institute of Technology, Kharagpur, India; School of Medical Science and Technology, Indian Institute of Technology, Kharagpur, India",2017 IEEE 12th International Conference on Nano/Micro Engineered and Molecular Systems (NEMS),"29 Aug 2017","2017","","","611","614","This work demonstrates highly sensitive miniaturized nanostructured flexible pressure sensing microdevice on polydimethylsiloxane (PDMS) elastomer for various applications, such as artificial e-skin for haptic devices, soft robotic actuator embedded with self-sufficient pressure sensitive awareness system, body implantable catheter system for internal health monitoring, etc. This microdevice has arrays of nanostructured gold strain gauges' sensor and has been modeled in COMSOL Multiphysics software. Each sensor on the skin consists of polydimethylsiloxane (PDMS) diaphragm and a resistive strain gauge made of thin film gold structure. The thin film resistive nanostructure has been fabricated using sputtering, electron-beam lithography and soft micromachining technique on PDMS. A sensitivity of 0.30/KPa is obtained over a linear range of 3KPa for 30μm thick polydimethylsiloxane film for individual pressure sensor on the skin","2474-3755","978-1-5090-3059-0","10.1109/NEMS.2017.8017097","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8017097","e-skin;e-beam lithography;micromachining;NEMS;pressure sensor;PDMS;robotics;strain gauge","Strain measurement;Gold;Pressure sensors;Resistors;Strain;Skin;Sensitivity","","3","","5","IEEE","29 Aug 2017","","","IEEE","IEEE Conferences"
"Introducing a Self-Sufficient Environmental Monitoring IoT System Based on Microbial Fuel Cell","I. E. Y. Li; T. Y. S. Cheng; K. W. L. Wong","Electrical Engineering Department, City University of Hong Kong, Hong Kong, China; Product Development Dept, CTO, Factgie.Co Ltd, Hong Kong, China; Product Development Dept, Factgie.Co Ltd, Hong Kong, China",2024 7th International Conference on Green Technology and Sustainable Development (GTSD),"23 Sep 2024","2024","","","76","80","Based on the market research report by the International Market Analysis Research and Consulting Group (IMARC) Group, the global market for environmental monitoring has surpassed USD$20 billion in 2022. It is projected to grow to over USD$31 billion by 2028, primarily driven by the increasing demand for environmental monitoring in developing nations, particularly China. However, implementing an Environmental Monitoring System (EMS) poses significant challenges in terms of scale and cost. In rural areas, the deployment of EMS typically requires a substantial number of sensors, predominantly powered by battery packs, solar panels, and stationary power supplies. Except for stationary power supplies, the other two methods entail a considerable amount of resources for monitoring and replacement, leading to higher operational costs. To address these challenges, this research project aims to propose a self-sustaining Internet of Things (IoT) monitoring system. This system integrates a power generator based on moss-based microbial fuel cells (MFCs), which generate a voltage output through photosynthesis. Additionally, the system will incorporate a voltage booster circuit to amplify the power output to a usable level of 3.3 volts. This voltage level enables the system to power various IoT devices, such as MCUs and a wide range of sensors, enhancing its versatility and applicability. By eliminating the need for solar panels and reducing maintenance costs and frequency, the proposed system has the potential to reduce overall expenses significantly. This cost reduction would facilitate wider adoption of the system by companies and countries, contributing to the mitigation of environmental pollution.","","979-8-3503-8607-3","10.1109/GTSD62346.2024.10675209","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10675209","Energy Saving and Green Building;Environmental Sustainability Solutions;IoT\Mobile\Portable Computing;Renewable Energy;and Smart Grid","Costs;Green buildings;Voltage;Generators;Sensors;Maintenance;Environmental monitoring","","2","","13","IEEE","23 Sep 2024","","","IEEE","IEEE Conferences"
"Fault Detection In Photovoltaic Systems Using Machine Learning Algorithms: A Review","A. Kumaradurai; Y. Teekaraman; T. Coosemans; M. Messagie","Automotive Technology Research Group (MOBI), Vrije Universiteit Brussel (VUB), Brussels, Belgium; Automotive Technology Research Group (MOBI), Vrije Universiteit Brussel (VUB), Brussels, Belgium; Automotive Technology Research Group (MOBI), Vrije Universiteit Brussel (VUB), Brussels, Belgium; Automotive Technology Research Group (MOBI), Vrije Universiteit Brussel (VUB), Brussels, Belgium",2020 8th International Conference on Orange Technology (ICOT),"7 Jul 2021","2020","","","1","5","The power produced by photovoltaic systems have great importance in the current global market. From small-scale applications to self-sufficient industries PV systems are planted for the generation and distribution of power. The main factors that need to be considered when setting up a PV plant are safety, cost efficiency and early fault detection techniques. This review work displays the various types of faults seen in PV systems and briefs about the intelligent machine learning algorithms that are built to detect and classify these faults. Furthermore, with the extensive literature, this paper reviews various types of faults detected using different machine learning algorithms in photovoltaic systems which are shown to be reliable and effective to be implemented. The research work is not only bounded to reviewing the fault types with regard to the machine learning algorithms but also talks about 1)Types of PV system, 2)Health state estimation, 3)Fault types, 4)AC/DC side fault, 5)Integration Complexity, 6)Accuracy, 7)Cost of realization. In conclusion, this study is disclosed to share all the valuable information to the scholars working in the field of photovoltaic systems.","","978-1-6654-1852-2","10.1109/ICOT51877.2020.9468768","European Commission(grant numbers:872525); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9468768","photovoltaic systems;fault detection techniques;machine learning algorithms;classification of failures;data analytic","Photovoltaic systems;Industries;Machine learning algorithms;Fault detection;Machine learning;Real-time systems;Complexity theory","","9","","30","IEEE","7 Jul 2021","","","IEEE","IEEE Conferences"
"Ceramic micro-PEM fuel cell systems for self-sufficient supply of min-iaturized systems below one watt (eMikro)","S. Ziesche; A. Goldberg; F. Heubner; B. Ruffmann; U. Krieger; M. Adaikkan; C. Schneider; H. Stoltenberg",NA; NA; NA; NA; NA; NA; NA; NA,EASS 2022; 11th GMM-Symposium,"22 Sep 2022","2022","","","1","5","The results presented were created in the publicly funded project ""eMikro"" within a consortium consisting of the partners balticFuelCells GmbH, VIA Electronic GmbH, Prignitz Mikrosystemtechnik GmbH, Fraunhofer IKTS and Fraunhofer IFAM and represents the current state of research on ceramic micro energy systems after 3 years of development. In the field of energy storage, new miniaturized metal hydride storage devices have been developed and optimized in terms of energy density and cycle stability. In the field of ceramic multilayer-based low-temperature fuel cells, a 4-cell stack was developed that works with an output of 150 mW/cm2 and a stack voltage of 2 volts. A novelty is the development of passive microvalves in LTCC, which do not require additional energy to supply the system with hydrogen and allow the integrated tank to be reloaded. The first characterizations of the individual components as well as the overall system are presented.","","978-3-8007-5896-8","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9899270","","","","","","","","22 Sep 2022","","","VDE","VDE Conferences"
"Performance analysis of Grid Interactive PV system with PLL Controlled Three Phase Inverter","S. Gautam; S. Agrawal","Department of Electrical Engineering, Rajasthan Technical University, Kota, India; Department of Electrical Engineering, Rajasthan Technical University, Kota, India","2021 International Conference on Smart Generation Computing, Communication and Networking (SMART GENCON)","21 Dec 2021","2021","","","1","6","Micro grids are a self-sufficient energy distribution system unique for every geographic situation comprising mostly of nonconventional sources of energy i.e. renewables like solar, wind, tidal, small running hydro, etc. in combination with energy storage devices like battery banks and super capacitors, acting as a single controllable unit with respect to the grid. In this developed three phase grid connected PV based micro grid main objective is, the control of three phase inverter supplied by the DC power generated by photovoltaic array and to obtain a grid synchronized output by the renewable resource. This paper implements a MATLAB 17a Simulink micro grid model consisting of a 100kW PV array, whose maximum power point is tracked by Perturb and Observe algorithm, controlling the DC boost chopper duty ratio, to supply a constant voltage to the Voltage Source Inverter connected to the grid controlled by Phase Locked Loop controller. This manuscript helps us to understand and develop the simulated results generating the desired power, voltage and frequency outputs with limited Total Harmonic Distortions of a PV based micro grid connected to a three phase grid via Voltage Source Inverter. The main highlight is the synchronous three Phase Locked Loop triggering mechanism developed for the grid connected inverter switches.","","978-1-6654-2503-2","10.1109/SMARTGENCON51891.2021.9645920","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9645920","Maximum power point tracker (MPPT);Perturb and Observe (P&O);Phase Locked Loop (PLL);PV array;Total Harmonic Distortion (THD);Voltage Source Inverter (VSI)","Phased arrays;Maximum power point trackers;Renewable energy sources;Total harmonic distortion;Voltage source inverters;Software packages;Mathematical models","","2","","21","IEEE","21 Dec 2021","","","IEEE","IEEE Conferences"
"Myoelectric Signal Based Multiple Grip Pattern Prosthetic Arm","R. Khatik; V. Yadav","Department of Mechatronics Engineering, Terna Engineering College, Nerul, Navi Mumbai, India; Department of Electronics & Telecommunication Engineering, Terna Engineering College, Nerul, Navi Mumbai, India",2018 6th Edition of International Conference on Wireless Networks & Embedded Systems (WECON),"1 Aug 2019","2018","","","92","96","In today's time there are a lot of skilled people who cannot work due to the loss of limb. These people are known as arm amputees. They need help of someone even to perform their mundane task. In other words they are capable to perform a task yet not self-sufficient due to their disability. This paper aims to provide a feasible solution to the amputee patients. Even though the patient has lost his/her limb, the muscles are still functioning near the amputated part. This projects focuses on the electromyography signals generated by the user near the amputated part. These ultra low level signals are picked up by the EMG sensor, the noise is filtered and important features are extracted out of it. A fuzzy logic system is created for various grip patterns on the LabVIEW software using the extracted features. The Arduino controller is then instructed to actuate the servo motors as per the grip pattern output from the LabVIEW. The servo motors in turn is used to actuate the fingers of the prosthetic arm via fishing lines as tendons. The prosthetic arm is 3D printed using ABS plastic to reduce the weight of the overall system and to reduce the cost factor. In this way different gripping patterns is controlled on the prosthetic arm based on the features extracted. The versatility of this project lies in distinguishing the EMG signals depending on the intensity of the signal, thus performing various gripping patterns on the prosthetic arm.","","978-1-5386-7050-7","10.1109/WECON.2018.8782069","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8782069","EMG signal;servo motor;fuzzy logic controller;LabVIEW","Servomotors;Feature extraction;Electrodes;Muscles;Electromyography;Fuzzy logic;Prosthetics","","3","","13","IEEE","1 Aug 2019","","","IEEE","IEEE Conferences"
"A Novel Design Approach for Multi-Carrier Energy Systems Incorporating Self-Sufficient Microgrids","N. Daryani; K. Zare; S. Tohidi; J. M. Guerrero; N. Bazmohammadi","Faculty of Electrical and Computer Engineering, University of Tabriz, Tabriz, Iran; Faculty of Electrical and Computer Engineering, University of Tabriz, Tabriz, Iran; Faculty of Electrical and Computer Engineering, University of Tabriz, Tabriz, Iran; CROM AAU Energy, Aalborg University, Aalborg East, Denmark; CROM AAU Energy, Aalborg University, Aalborg East, Denmark",2025 10th International Conference on Technology and Energy Management (ICTEM),"15 Jul 2025","2025","","","1","6","Energy hubs that connect different energy systems, form a multi-carrier energy (MCE) network, which is emerging as a new paradigm for the future of energy supply. This study investigates the self-adequacy of microgrids (MGs) within an MCE framework, aiming to achieve an optimal MG design. The MGs under consideration operate in both grid-connected and islanded modes, allowing for independent performance and improving supply adequacy. This leads to a large-scale, nonlinear optimization problem that requires robust optimization techniques to solve. A modified version of the group search optimization (GSO) algorithm is employed to tackle this issue effectively. To facilitate comprehensive performance, analysis, and evaluations, several efficient indices are proposed. The developed scheme is applied to an 11 -hub test system, and the results are thoroughly analyzed and discussed to demonstrate the viability and effectiveness of the proposed approach. By implementing the proposed method, the optimal design as well as the appropriate value for the MGs which can be optimally operated in the considered MCE system is achieved","","979-8-3315-3862-0","10.1109/ICTEM66196.2025.11063575","University of Tabriz(grant numbers:(S.3044)); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11063575","Energy Hub;Microgrids;Multi-Carrier Energy Systems;Supply Adequacy;Group Search Optimization Algorithm","Costs;Microgrids;Linear programming;Search problems;Planning;Performance analysis;Partitioning algorithms;Indexes;Optimization;Load flow","","","","22","IEEE","15 Jul 2025","","","IEEE","IEEE Conferences"
"Replacing Transmission Infrastructure with Solar and Energy Storage Systems: An Islanded Microgrid Case Study","A. F. Bastos; T. A. Nguyen; R. H. Byrne; R. Weed","Energy Storage Technology & Systems Dept., Sandia National Laboratories, Albuquerque, NM, USA; Energy Storage Technology & Systems Dept., Sandia National Laboratories, Albuquerque, NM, USA; Energy Storage Technology & Systems Dept., Sandia National Laboratories, Albuquerque, NM, USA; CleanTech Strategies, Seattle, WA, USA",2022 IEEE Power & Energy Society Innovative Smart Grid Technologies Conference (ISGT),"12 Jul 2022","2022","","","1","5","Substantial decreases in the cost of solar and energy storage systems create suitable conditions for implementing microgrids that operate independently from the main transmission/distribution grids. Such microgrids concept is particularly of interest for islanded and remote communities, which oftentimes rely on expensive energy resources to supply their demand. This paper presents the design of a microgrid for an island community, in which transmission infrastructure (an aging subsea cable that connects to the mainland grid) is replaced by solar and energy storage systems. Based on historical demand data and solar generation forecasts, an optimization framework is proposed to determine sizes of the microgrid components such that the local generation resources are self-sufficient and reliable. Results of this analysis show that, indeed, solar and energy storage systems are viable choices for implementing a microgrid and replacing transmission infrastructure.","2472-8152","978-1-6654-3775-2","10.1109/ISGT50606.2022.9817557","U.S. Department of Energy; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9817557","battery energy storage system;diesel generator;islanded grid;microgrid;solar photovoltaic","Underwater cables;Photovoltaic systems;Costs;Energy resources;Microgrids;Aging;Smart grids","","3","","10","USGov","12 Jul 2022","","","IEEE","IEEE Conferences"
"Cyber-Physical Design and Implementation of Service Restoration Framework for Islanded Power Systems","C. T. Hassan; T. M. Jadoon","Department of Electrical Engineering, Lahore University of Management Sciences, Lahore, Pakistan; Department of Electrical Engineering, Lahore University of Management Sciences, Lahore, Pakistan",2023 International Conference on Future Energy Solutions (FES),"19 Jul 2023","2023","","","1","9","Cyber-physical energy systems with high penetration of distributed energy resources provide several grid support functions including black-start in islanded mode. In an inverter dominated power system, both grid-forming (GFM) and grid-following (GFL) inverters have a role to play in regulating system frequency/voltage and maintaining proportional power sharing through grid support functions. A self-sufficient power system can restore critical loads by forming microgrids (MGs) around black-start distributed generators (DGs). This work proposes a service restoration framework that adopts GFM inverters as black-start units and achieves load restoration in the context of dynamic MGs with automatic sectionalization and network reconfiguration. The proposed approach is structured as a two-layer framework consisting of an optimization and power systems simulation layer. Mathematical optimization models can only solve for the steady-state power equations. However, the associated dynamic transient response can cause instability in a weak power grid. Therefore, the optimization layer explicitly incorporates dynamic stability constraints developed from the power systems simulation layer. An optimal network reconfiguration sequence and power reference commands for DGs are generated during the restoration process. Moreover, a consensus based multi-agent distributed control is designed for coordination among GFM and GFL inverters. The approach is validated over a modified IEEE-123 node test feeder using real-time controller-in-the-loop simulation with OPAL-RT simulator.","","979-8-3503-3230-8","10.1109/FES57669.2023.10183314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10183314","cyber-physical energy system (CPES);mixed-integer second-order cone programming (MISOCP);inverter-based distributed generator (IBDG);energy storage system (ESS)","Power system dynamics;Power system simulation;Microgrids;Power system stability;Inverters;Real-time systems;Stability analysis","","2","","19","IEEE","19 Jul 2023","","","IEEE","IEEE Conferences"
"Elite Genetic Algorithm Based Self-Sufficient Energy Management System for Integrated Energy Station","L. Liu; X. Su; L. Chen; S. Wang; J. Li; S. Liu","Qinghai Key Lab of Efficient Utilization of Clean Energy, Qinghai University, Xining, China; Qinghai Key Lab of Efficient Utilization of Clean Energy, Qinghai University, Xining, China; Qinghai Key Lab of Efficient Utilization of Clean Energy, Qinghai University, Xining, China; Zhangjiakou Chongli District Power Supply Branch, State Grid Jibei Electric Power Company, Zhangjiakou, China; Zhangjiakou Chongli District Power Supply Branch, State Grid Jibei Electric Power Company, Zhangjiakou, China; Zhangjiakou Chongli District Power Supply Branch, State Grid Jibei Electric Power Company, Zhangjiakou, China",IEEE Transactions on Industry Applications,"19 Jan 2024","2024","60","1","1023","1033","In order to solve adverse effects caused by disorderly hydrogen refueling behavior of hydrogen fuel cell vehicles (HFCVs) and output power uncertainty of renewable energy sources on integrated energy stations, this article proposes a self-sustained energy management system based on elite genetic algorithm for integrated energy stations (IESs) to support the low carbon and economical operation of self-sustained highway transportation energy system. First, a detailed IES model is developed to simulate dynamic interaction between utility grid, hydrogen network and transportation network. Second, a two-layer energy optimization management system is established. The upper layer forms user behavior modes of HFCVs to reduce its peak-valley difference and hydrogen refueling cost. The lower layer gives energy management strategies and feeds back to the upper layer based on HFCVs refueling behavior patterns to improve self-sustain rate and reduce carbon emission costs of IESs, meanwhile IESs provide auxiliary services according to their operating status. The simulation results verify the feasibility and correctness proposed IESs model and its self-sustained energy management system.","1939-9367","","10.1109/TIA.2023.3292326","National Natural Science Foundation of China(grant numbers:52167022); Natural Science Foundation of Qinghai(grant numbers:2022-ZJ-935Q); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10173500","Highway transportation energy system;hydrogen fuel cell vehicle;integrated energy station;low carbon emission;self-sustain","Hydrogen;Transportation;Hydrogen storage;Optimization;Planning;Load modeling;Fuel cells","","13","","29","IEEE","5 Jul 2023","","","IEEE","IEEE Journals"
"A novel energy management system for modified zero energy buildings using multi-agent systems","S. Sharma; M. Singh; S. Prakash","Centre for Energy Studies, Indian Institute of Technology Delhi, New Delhi, India; Electrical and Instrumentation Engineering Department, Thapar University, Patiala, India; Electrical and Instrumentation Engineering Department, Thapar University, Patiala, India",2017 IEEE International Conference on Smart Grid and Smart Cities (ICSGSC),"18 Sep 2017","2017","","","267","271","Rising trend towards urbanization has resulted in the emergence of urban buildings as major energy consumers. This has increased the burden on the grid which may eventually result into severely interrupted power supply and outages. In order to assist the over-burdened grid, a modified concept of zero energy buildings (ZEBs), which consist of individual generation systems, has been developed. In order to minimize their grid-dependency, this paper modifies ZEBs and makes them self-sufficient by incorporating instantaneous power management techniques. Accordingly, a power management scheme for decentralized control of dispersed parameters which has been achieved through the technique of multiagent system (MAS). For the purpose of simulations, agent models have been developed using JAVA Agent Development Framework (JADE). Extensive simulations have been performed and results have been obtained for optimal power management and load scheduling using Genetic algorithm (GA).","","978-1-5386-0504-2","10.1109/ICSGSC.2017.8038589","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8038589","Energy management system;Genetic algorithm;multi-agent system;zero energy building","Energy management;Fuel cells;Buildings;Batteries;Load modeling;Real-time systems;Power generation","","2","","15","IEEE","18 Sep 2017","","","IEEE","IEEE Conferences"
"Compact Lightweight Wideband Multi-channel Millimetre-Wave Self-sufficient Down Converter","M. Sarkar; R. Lahiri","Product Development and Innovation Centre, Bharat Electronics, Prof. U R Rao Road Jalahalli, Bangalore; Product Development and Innovation Centre, Bharat Electronics, Prof. U R Rao Road Jalahalli, Bangalore","2023 IEEE Microwaves, Antennas, and Propagation Conference (MAPCON)","20 Mar 2024","2023","","","1","6","Design of a compact, lightweight, wideband multi-channel, self-sufficient, phased matched millimetre-wave down converter has been discussed in this article. Here single stage down conversion has been use to down convert millimetre wave signals to S band IF signal with the help of Ku band LO signals. Frequency planning is done carefully to avoid in-band unwanted spurs. Low loss sharp rejection narrow band pass filter is used to get excellent image rejection characteristics. Each down converted IF signal is further converted to differential status signals. These status signals are used to control the operation of the down converter itself. Excellent in-band and out of band harmonics/ spur rejection has been targeted over ultra wideband frequencies. 2dB±1.5dB gain variation, >60dB harmonic/spurious rejection (over DC-40GHz) with >56dBc (min) image rejections have been achieved in the developed prototypes over −25°C to +55°C and 3 axis (X-Y-Z) random vibrations to establish the design concept.","","979-8-3503-2826-4","10.1109/MAPCON58678.2023.10464152","Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10464152","Millimetre wave subsystem;High Frequency Down converters;Image Rejection;Sharp Rejection Filter;Wideband Receiver;in /out of Band Harmonics/ Spurs and Phase Matching","Band-pass filters;Vibrations;Passive filters;Prototypes;Packaging;Frequency conversion;Systems simulation","","2","","17","IEEE","20 Mar 2024","","","IEEE","IEEE Conferences"
"Robustness of a self-sufficient control algorithm in real grid situations in the low-voltage grid","V. Barta; S. Baumgartner; S. Uhrig; R. Witzmann",NA; NA; NA; NA,ETG Congress 2023,"4 Jul 2023","2023","","","1","7","The increasing volatile feed-in of distributed energy resources and the ongoing addition of new electricity consumers pose challenges for distribution system operators. In order to replace rigid technologies such as time switches, a grid-serving load management concept is being pursued. The technology used today, which controls according to fixed time schedules, no longer corresponds to the grid behavior with regard to volatile feed-in and time variable consumers. The proposed self-sufficient, decentral acting control algorithm estimates the actual local grid condition with the help of historical measurement data. In a real laboratory in Germany, about 70 control units are installed at the grid connection point of a household in the low-voltage grid. The control units handle the measurement data logging and controls the flexible loads in such a way that they support the grid in accordance with the requirements that limit the permissible blocking times per day. After the principle robustness was already proven, special grid situations are covered in these investigations. These are for example actions of on-load tap changers or changes of the grid structure due to switching operations of the distribution system operator. It is shown, that the self-adjustment of the algorithm balances these short-term changes as well as long-term seasonal effects. The decentralized algorithm estimates the local grid condition in order to calculate grid-serving switching commands. The approach requires no manual intervention and no knowledge of the processes in and on the grid. After a power failure, the system is immediately up and running again, even without communication. The decentralized approach already provides distribution system operators with a low-communication a control solution in compliance with legal and contractual requirements today.","","978-3-8007-6108-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10173051","","","","","","","","4 Jul 2023","","","VDE","VDE Conferences"
"Self-Sufficient Participation in Cloud-Based Demand Response","D. Sehloff; M. Marathe; A. Manur; G. Venkataramanan","University of Wisconsin-Madison, Madison, WI, USA; University of Wisconsin-Madison, Madison, WI, USA; University of Wisconsin-Madison, Madison, WI, USA; University of Wisconsin-Madison, Madison, WI, USA",IEEE Transactions on Cloud Computing,"8 Mar 2022","2022","10","1","4","16","Demand response and distributed energy storage present significant opportunities for improving the reliability of power systems under increasing threats of natural disasters and uncertainty in sources and loads. In addition, the distributed control and resources which these technologies bring to the customer open promising potential of resilience for individual customers and their critical loads. This article proposes a unification of the problems of system reliability and individual resilience for critical loads through a cloud-based framework for control and optimization relying on centralized decision-making and distributed emergency control. A formulation is presented for optimal power flow with demand response and storage scheduling including N-1 contingencies and guarantees of serving critical loads even when they are isolated in a contingency. The local platform for control and communication under demand response and islanded emergency operations is discussed. A case study with simulation results for a 24 hour period demonstrates the advantages of this framework for the overall power system in terms of operation cost and for an individual customer in terms of serving a critical load in an emergency scenario.","2168-7161","","10.1109/TCC.2021.3118212","National Science Foundation Graduate Research Fellowship Program(grant numbers:DGE-1747503); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9562160","Demand response;energy storage;contingency analysis;energy resilience;self-organization;power system optimization","Demand response;Optimization;Cloud computing;Resilience;Power systems;Reliability;Microgrids","","7","","52","IEEE","6 Oct 2021","","","IEEE","IEEE Journals"
"Stacker: A Holistic Cloud Computing Based Framework for Smart Cities","Y. Tyagi; A. Goyal","Department of Computer Science and Engineering, Amity School of Engineering and Technology, Amity University Uttar Pradesh, Noida, India; Department of Computer Science and Engineering, Amity School of Engineering and Technology, Amity University Uttar Pradesh, Noida, India","2020 2nd International Conference on Advances in Computing, Communication Control and Networking (ICACCCN)","1 Mar 2021","2020","","","827","830","Cloud Computing is ubiquitous, almost like plastics. Cloud computing, when introduced in its modern context, did serve the purposes it was intended to. But, the rapid pace of the changes occurring in our society has left the idea of computing superfluous. Problems such as security concerns, latency are the flagbearers of this shift towards the decentralized system i.e., fog computing. Moreover, the current computing power is significantly lower from what it can be, which is evident from the case study calculating Barcelona's computing capacity. The power of volunteer computing has also been substantially undermined, without realizing that it is the key to a self-sufficient ecosystem of IoT, which in terms supports the smart cities which the world is keen on developing. In this paper, through intensive analysis of pre-existing or published papers, a self-sufficient much-needed model, named as Stacker, is provided, which can play a pivotal role in alleviating the problems pertaining to autonomous smart cities. The proposed model is based on Cloud Computing, Fog Computing, and MANET (Mobile Ad Hoc Network).","","978-1-7281-8337-4","10.1109/ICACCCN51052.2020.9362884","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9362884","ubiquitous computing;decentralized systems;ecosystem;self-sufficient systems;autonomous systems;smart cities;fog computing;MANET","Cloud computing;Smart cities;Computational modeling;Ubiquitous computing;Security;Mobile ad hoc networks;Edge computing","","4","","12","IEEE","1 Mar 2021","","","IEEE","IEEE Conferences"
