"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"C., Niu, Changan; C., Li, Chuanyi; V., Ng, Vincent; D., Chen, Dongxiao; J., Ge, Jidong; B., Luo, Bin","Niu, Changan (57223044044); Li, Chuanyi (56559520900); Ng, Vincent (55432380800); Chen, Dongxiao (58112658300); Ge, Jidong (13404777700); Luo, Bin (57200399420)","57223044044; 56559520900; 55432380800; 58112658300; 13404777700; 57200399420","An Empirical Comparison of Pre-Trained Models of Source Code","2023","Proceedings - International Conference on Software Engineering","","","","2136","2148","0","38","10.1109/ICSE48619.2023.00180","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163729250&doi=10.1109%2FICSE48619.2023.00180&partnerID=40&md5=29f93017eaae5fafda5a2f897a712850","While a large number of pre-trained models of source code have been successfully developed and applied to a variety of software engineering (SE) tasks in recent years, our understanding of these pre-trained models is arguably fairly limited. With the goal of advancing our understanding of these models, we perform the first systematic empirical comparison of 19 recently-developed pre-trained models of source code on 13 SE tasks. To gain additional insights into these models, we adopt a recently -developed 4-dimensional categorization of pre-trained models, and subsequently investigate whether there are correlations between different categories of pre-trained models and their performances on different SE tasks. © 2025 Elsevier B.V., All rights reserved.","Ai For Se; Pre-training Of Source Code; Codes (symbols); Computer Programming Languages; Ai For Software Engineering; Empirical Comparison; Engineering Tasks; Performance; Pre-training; Pre-training Of Source Code; Source Codes; Software Engineering","Codes (symbols); Computer programming languages; AI for software engineering; Empirical comparison; Engineering tasks; Performance; Pre-training; Pre-training of source code; Source codes; Software engineering","Conference paper","Final","","Scopus","2-s2.0-85163729250"
"W., Alhoshan, Waad; A., Ferrari., Alessio; L., Liping Zhao, Liping","Alhoshan, Waad (57204733123); Ferrari., Alessio (55765001561); Liping Zhao, Liping (55493558700)","57204733123; 55765001561; 55493558700","Zero-shot learning for requirements classification: An exploratory study","2023","Information and Software Technology","159","","107202","","","0","55","10.1016/j.infsof.2023.107202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151011958&doi=10.1016%2Fj.infsof.2023.107202&partnerID=40&md5=ab1844881e89b8b6986495dd86d339c4","Context: Requirements engineering (RE) researchers have been experimenting with machine learning (ML) and deep learning (DL) approaches for a range of RE tasks, such as requirements classification, requirements tracing, ambiguity detection, and modelling. However, most of today's ML/DL approaches are based on supervised learning techniques, meaning that they need to be trained using a large amount of task-specific labelled training data. This constraint poses an enormous challenge to RE researchers, as the lack of labelled data makes it difficult for them to fully exploit the benefit of advanced ML/DL technologies. Objective: This paper addresses this problem by showing how a zero-shot learning (ZSL) approach can be used for requirements classification without using any labelled training data. We focus on the classification task because many RE tasks can be framed as classification problems. Methods: The ZSL approach used in our study employs contextual word-embeddings and transformer-based language models (LMs). We demonstrate this approach through a series of experiments to perform three classification tasks: (1) FR/NFR — classification functional requirements vs non-functional requirements; (2) NFR — identification of NFR classes; (3) Security — classification of security vs non-security requirements. Results: The study shows that the ZSL approach achieves an F1 score of 0.66 for the FR/NFR task. For the NFR task, the approach yields F1∼0.72−0.80, considering the most frequent classes. For the Security task, F1 ∼0.66. All of the aforementioned F1 scores are achieved with zero-training efforts. Conclusion: This study demonstrates the potential of ZSL for requirements classification. An important implication is that it is possible to have very little or no training data to perform classification tasks. The proposed approach thus contributes to the solution of the long-standing problem of data shortage in RE. © 2023 Elsevier B.V., All rights reserved.","Ai For Requirements Engineering; Ai For Software Engineering; Contextual Word-embeddings; Deep Learning; Language Models; Multi-label Classification; Requirements Classification; Requirements Engineering; Transfer Learning; Unsupervised Learning; Zero-shot Learning; Zero-shot Text Classification; Classification (of Information); Computational Linguistics; Deep Learning; Embeddings; Engineering Education; Natural Language Processing Systems; Software Engineering; Supervised Learning; Text Processing; Transfer Learning; Unsupervised Learning; Zero-shot Learning; Ai For Requirement Engineering; Ai For Software Engineering; Contextual Word-embedding; Contextual Words; Language Model; Multi-label Classifications; Requirement Engineering; Requirements Classifications; Text Classification; Zero-shot Text Classification; Requirements Engineering","Classification (of information); Computational linguistics; Deep learning; Embeddings; Engineering education; Natural language processing systems; Software engineering; Supervised learning; Text processing; Transfer learning; Unsupervised learning; Zero-shot learning; AI for requirement engineering; AI for software engineering; Contextual word-embedding; Contextual words; Language model; Multi-label classifications; Requirement engineering; Requirements classifications; Text classification; Zero-shot text classification; Requirements engineering","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85151011958"
"","","","iSOFT ISEC 2023 - Proceedings of the 16th Innovations in Software Engineering Conference (Formerly known as India Software Engineering Conference)","2023","ACM International Conference Proceeding Series","","","","","","191","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149143954&partnerID=40&md5=0b1b9f6f1bdeff538ae44e8f7fc8ea13","The proceedings contain 27 papers. The topics discussed include: programming language processing : how ai can revolutionize software development?; human-centered AI for software engineering: requirements, reflection, and road ahead; proof-oriented programming for high-assurance systems; memory leak detection using heap object flow graph (HOFG); serial compositional runtime enforcement of safety timed properties; a code centric evaluation of C/C++ vulnerability datasets for deep learning based vulnerability detection techniques; teachers perspectives on transition to online teaching deaf and hard-of-hearing students during the COVID-19 pandemic: a case study; fusion of various sentiment analysis techniques for an effective contextual recommender system; and a comparative analysis on the detection of web service anti-patterns using various metrics. © 2023 Elsevier B.V., All rights reserved.","","","Conference review","Final","","Scopus","2-s2.0-85149143954"
"P., Bhattacharya, Paheli; M., Chakraborty, Manojit; K.N.S.N., Palepu, Kartheek N.S.N.; V., Pandey, Vikas; I., Dindorkar, Ishan; R., Rajpurohit, Rakesh; R., Gupta, Rishabh","Bhattacharya, Paheli (58689831900); Chakraborty, Manojit (57223739998); Palepu, Kartheek N.S.N. (58690048300); Pandey, Vikas (58689832000); Dindorkar, Ishan (57223134199); Rajpurohit, Rakesh (58688963300); Gupta, Rishabh (57219827354)","58689831900; 57223739998; 58690048300; 58689832000; 57223134199; 58688963300; 57219827354","Exploring Large Language Models for Code Explanation","2023","CEUR Workshop Proceedings","3681","","","718","723","0","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193966474&partnerID=40&md5=996b230dfeee6809428131d401c573dc","Automating code documentation through explanatory text can prove highly beneficial in code understanding. Large Language Models (LLMs) have made remarkable strides in Natural Language Processing, especially within software engineering tasks such as code generation and code summarization. This study specifically delves into the task of generating natural-language summaries for code snippets, using various LLMs. The findings indicate that Code LLMs outperform their generic counterparts, and zero-shot methods yield superior results when dealing with datasets with dissimilar distributions between training and testing sets. © 2024 Elsevier B.V., All rights reserved.","Ai For Software Engineering; Code Comment Generation; Code Summarization; Large Language Models; Codes (symbols); Computational Linguistics; Natural Language Processing Systems; Zero-shot Learning; Ai For Software Engineering; Code Comment Generation; Code Summarization; Code Understanding; Codegeneration; Engineering Tasks; Language Model; Language Processing; Large Language Model; Natural Languages; Software Engineering","Codes (symbols); Computational linguistics; Natural language processing systems; Zero-shot learning; AI for software engineering; Code comment generation; Code summarization; Code understanding; Codegeneration; Engineering tasks; Language model; Language processing; Large language model; Natural languages; Software engineering","Conference paper","Final","","Scopus","2-s2.0-85193966474"
"K., Bhandari, Kirti; K., Kumar, Kuldeep; A.L., Sangal, Amrit Lal","Bhandari, Kirti (57243528900); Kumar, Kuldeep (57202765898); Sangal, Amrit Lal (56661082800)","57243528900; 57202765898; 56661082800","Artificial Intelligence in Software Engineering: Perspectives and Challenges","2023","","","","","133","137","0","6","10.1109/ICSCCC58608.2023.10176436","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166485287&doi=10.1109%2FICSCCC58608.2023.10176436&partnerID=40&md5=7a5c132446acc4d18ae3f19314e7859d","Artificial Intelligence in Software Engineering is the hottest trend in the rapidly growing software world. AI techniques are powerful and easy to use as it can be easily deployed as key components of the system. The fusion of both these techniques emerges four new innovative research areas which require extensive research in the future. The application of AI techniques in the Software Engineering field poses many opportunities and risks for software organizations and handling these issues is essential before the selection of appropriate techniques. In this paper, we present an introduction, new emerging fields with the fusion of Artificial Intelligence with Software Engineering, challenges, and a conclusion. © 2023 Elsevier B.V., All rights reserved.","Artificial Intelligence; Machine Learning; Software Engineering; Application Programs; Engineering Education; Ai Techniques; Applications Of Ai; Appropriate Techniques; Engineering Challenges; Engineering Fields; Engineering Perspective; Innovative Research; Machine-learning; Research Areas; Software Organization; Machine Learning","Application programs; Engineering education; AI techniques; Applications of AI; Appropriate techniques; Engineering challenges; Engineering fields; Engineering perspective; Innovative research; Machine-learning; Research areas; Software organization; Machine learning","Conference paper","Final","","Scopus","2-s2.0-85166485287"
"M., Fu, Michael; K.(., Tantithamthavorn, Kla (kla)","Fu, Michael (57685110800); Tantithamthavorn, Kla (kla) (55361007600)","57685110800; 55361007600","LineVul: A Transformer-based Line-Level Vulnerability Prediction","2022","","","","","608","620","0","248","10.1145/3524842.3528452","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134064233&doi=10.1145%2F3524842.3528452&partnerID=40&md5=7780130f7102d282c29e3dce1a9a45dc","Software vulnerabilities are prevalent in software systems, causing a variety of problems including deadlock, information loss, or system failures. Thus, early predictions of software vulnerabilities are critically important in safety-critical software systems. Various ML/DL-based approaches have been proposed to predict vulnerabilities at the file/function/method level. Recently, IVDetect (a graph-based neural network) is proposed to predict vulnerabilities at the function level. Yet, the IVDetect approach is still inaccurate and coarse-grained. In this paper, we propose LINEVUL, a Transformer-based line-level vulnerability prediction approach in order to address several limitations of the state-of-the-art IVDetect approach. Through an empirical evaluation of a large-scale real-world dataset with 188k+ C/C++ functions, we show that LINEVUL achieves (1) 160%-379% higher F1-measure for function-level predictions; (2) 12%-25% higher Top-10 Accuracy for line-level predictions; and (3) 29%-53% less Effort@20%Recall than the baseline approaches, highlighting the significant advancement of LINEVUL towards more accurate and more cost-effective line-level vulnerability predictions. Our additional analysis also shows that our LINEVUL is also very accurate (75%-100%) for predicting vulnerable functions affected by the Top-25 most dangerous CWEs, highlighting the potential impact of our LINEVUL in real-world usage scenarios. © 2025 Elsevier B.V., All rights reserved.","Ai For Software Engineering; Software Security; Vulnerability Prediction; C++ (programming Language); Computer Software; Cost Effectiveness; Graphic Methods; Large Dataset; Safety Engineering; Systems Engineering; Ai For Software Engineering; Early Prediction; Functions Level; Information Loss; Safety-critical Software Systems; Software Security; Software Vulnerabilities; Software-systems; System Failures; Vulnerability Prediction; Forecasting","C++ (programming language); Computer software; Cost effectiveness; Graphic methods; Large dataset; Safety engineering; Systems engineering; AI for software engineering; Early prediction; Functions level; Information loss; Safety-critical software systems; Software security; Software vulnerabilities; Software-systems; System failures; Vulnerability prediction; Forecasting","Conference paper","Final","","Scopus","2-s2.0-85134064233"
"H., Klus, Holger; C., Knieke, Christoph; A., Rausch, Andreas; S.H.A., Wittek, Stefan H.A.","Klus, Holger (23984979300); Knieke, Christoph (24802237700); Rausch, Andreas (8586021000); Wittek, Stefan H.A. (57191521549)","23984979300; 24802237700; 8586021000; 57191521549","Software Engineering meets Artificial Intelligence","2022","Electronic Communications of the EASST","82","","","1","16","0","2","10.14279/tuj.eceasst.82.1224","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195041058&doi=10.14279%2Ftuj.eceasst.82.1224&partnerID=40&md5=5f928390a2e7b8b0c14c204236b4b5fe","With the increasing use of AI in classic software systems, two worlds are coming closer and closer to each other that were previously rather alien to each other, namely the established discipline of software engineering and the world of AI. On the one hand, there are the data scientists, who try to extract as many insights as possible from the data using various tools, a lot of freedom and creativity. On the other hand, the software engineers, who have learned over years and decades to deliver the highest quality software possible and to manage release statuses. When developing software systems that include AI components, these worlds collide. This article shows which aspects come into play here, which problems can occur, and how solutions to these problems might look like. Beyond that, software engineering itself can benefit from the use of AI methods. Thus, we will also look at the emerging research area AI for software engineering. © 2024 Elsevier B.V., All rights reserved.","Artificial Intelligence; Software Engineering","","Article","Final","","Scopus","2-s2.0-85195041058"
"A.T., Elbosaty, Alaa T.; W.M., Abdelmoez, W. M.; E.E., Elfakharany, Essam Eldean","Elbosaty, Alaa T. (58079625600); Abdelmoez, W. M. (8347414700); Elfakharany, Essam Eldean (57194456195)","58079625600; 8347414700; 57194456195","Within-Project Defect Prediction Using Improved CNN Model via Extracting the Source Code Features","2022","","","","","","","0","4","10.1109/ACIT57182.2022.9994220","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146838716&doi=10.1109%2FACIT57182.2022.9994220&partnerID=40&md5=aaa05665ce29a35ca5df117dd7aad143","Errors in software systems are inevitable. However, fixing bugs requires cost and time. If they are detected early, this problem is solved with Artificial Intelligence in Software Engineering (AISE). Therefore, software error prediction is used to discover software errors in the source code and to take into account the testing effort in the development phase. The first of the three phases presented in this work is the re-implementation of the Congs model [12] on Colab. compared the result of the original Congs model to the newly implemented model result when we found that the Congs model under Colab approximates the original results using the Simplified PROMISE Source Code (SPSC) dataset. The second is to extract deep features from source codes or ASTs as model input and proposed deep models (CNN). Third, an improved CNN model for within-project defect prediction (WPDP) by hyperparameter tuning was proposed and our results are compared to current CNN results. Our improved CNN model outperforms the improved F-measure by 29% and achieves a 93% F1-measure in our CNN model. © 2023 Elsevier B.V., All rights reserved.","Abstract Syntax Tree; Cnn Model; Deep Learning; Hyperparameters Tuning; Within-project Defect Prediction; Codes (symbols); Computer Programming Languages; Defects; Errors; Forecasting; Software Testing; Trees (mathematics); Abstract Syntax Trees; Cnn Models; Deep Learning; Defect Prediction; Hyper-parameter; Hyperparameter Tuning; Software Errors; Software-systems; Source Codes; Within-project Defect Prediction","Codes (symbols); Computer programming languages; Defects; Errors; Forecasting; Software testing; Trees (mathematics); Abstract Syntax Trees; CNN models; Deep learning; Defect prediction; Hyper-parameter; Hyperparameter tuning; Software errors; Software-systems; Source codes; Within-project defect prediction","Conference paper","Final","","Scopus","2-s2.0-85146838716"
"M.J., Muller, Michael J.; S.I., Ross, Steven I.; S., Houde, Stephanie; M., Agarwal, Mayank; F., Martinez, Fernando; J.T., Richards, John T.; K., Talamadupula, Kartik; J.D., Weisz, Justin D.","Muller, Michael J. (7404688942); Ross, Steven I. (34880707600); Houde, Stephanie (57209500162); Agarwal, Mayank (57215275555); Martinez, Fernando (57221839782); Richards, John T. (56421198500); Talamadupula, Kartik (25960433100); Weisz, Justin D. (14036587800)","7404688942; 34880707600; 57209500162; 57215275555; 57221839782; 56421198500; 25960433100; 14036587800","Drinking Chai with Your (AI) Programming Partner: A Design Fiction about Generative AI for Software Engineering","2022","CEUR Workshop Proceedings","3124","","","107","122","0","7","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128858691&partnerID=40&md5=497d39805187657acf9f7ba5833e4732","Using design fiction, we develop a series of possible generative AI features and applications that could be developed in the future of humans' roles in software engineering. We use the fiction to highlight choices and value-tensions among these potential futures. © 2022 Elsevier B.V., All rights reserved.","Activity-as-instance; Code-as-instance; Design Fictions; Employee-as-instance; Generative Ai; Software Engineering; Workplace; Activity-as-instance; Code-as-instance; Design Fictions; Employee-as-instance; Generative Ai; Workplace; Application Programs","Activity-as-instance; Code-as-instance; Design fictions; Employee-as-instance; Generative AI; Workplace; Application programs","Conference paper","Final","","Scopus","2-s2.0-85128858691"
"R., Qayyum, Rabia; J., Rubaab, Joveria; U., Riaz, Umer; F., Arif, Fahim","Qayyum, Rabia (57223266624); Rubaab, Joveria (57537671400); Riaz, Umer (57536442400); Arif, Fahim (12646189000)","57223266624; 57537671400; 57536442400; 12646189000","Role of Data Mining and Machine Learning in Software Reusability","2021","","","","","","","0","2","10.1109/ICIC53490.2021.9693064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126665568&doi=10.1109%2FICIC53490.2021.9693064&partnerID=40&md5=d89816a56835a15df3a42f3bc85967b9","Machine learning and data mining have opened new streams in research and software development. Likewise, integration of machine learning with software development life cycle has provided opportunities for well-organized and effective development. Software reusability is an important aspect of SDLC. Therefore, automation of software reusability plays a dynamic role in SDLC. It curtails the cost and effort required for development of a software product. This paper provides a taxonomical mapping of reuse metrics and corresponding machine learning techniques applicable. Artificial intelligence techniques i.e., neural networks and clustering are nominated in the paper to check their applicability for automation of software reusability. A model is created to identify best machine learning practice amongst the nominated techniques for automation of software reusability. Evaluation of model based on survey results identifies ANN: the best technique among neural networks and clustering. © 2022 Elsevier B.V., All rights reserved.","Artificial Intelligence (ai) Artificial Intelligence In Software Engineering Application Levels (ai-seal); Classification; Clustering; Component Based Software Engineering (cbse); Neural Network; Application Programs; Automation; Data Mining; Life Cycle; Machine Learning; Reusability; Software Design; Surveys; Application Level; Artificial Intelligence Artificial Intelligence In Software Engineering Application Level; Clusterings; Component Based Software Engineering; Component-based Software Engineering; Machine-learning; Neural Clustering; Neural-networks; Software Development Life-cycle; Software Engineering Applications; Computer Software Reusability","Application programs; Automation; Data mining; Life cycle; Machine learning; Reusability; Software design; Surveys; Application level; Artificial intelligence artificial intelligence in software engineering application level; Clusterings; Component based software engineering; Component-based software engineering; Machine-learning; Neural clustering; Neural-networks; Software development life-cycle; Software Engineering Applications; Computer software reusability","Conference paper","Final","","Scopus","2-s2.0-85126665568"
"K.(., Tantithamthavorn, Kla (kla); J., Jiarpakdee, Jirayus","Tantithamthavorn, Kla (kla) (55361007600); Jiarpakdee, Jirayus (56294864800)","55361007600; 56294864800","Explainable AI for Software Engineering","2021","","","","","1","2","0","47","10.1109/ASE51524.2021.9678580","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125494810&doi=10.1109%2FASE51524.2021.9678580&partnerID=40&md5=426a205445db3cb24b7b02afcb3d9f58","The success of software engineering projects largely depends on complex decision-making. For example, which tasks should a developer do first, who should perform this task, is the software of high quality, is a software system reliable and resilient enough to deploy, etc. However, erroneous decision-making for these complex questions is costly in terms of money and reputation. Thus, Artificial Intelligence/Machine Learning (AI/ML) techniques have been widely used in software engineering for developing software analytics tools and techniques to improve decision-making, developer productivity, and software quality. However, the predictions of such AI/ML models for software engineering are still not practical (i.e., coarse-grained), not explainable, and not actionable. These concerns often hinder the adoption of AI/ML models in software engineering practices. In addition, many recent studies still focus on improving the accuracy, while a few of them focus on improving explainability. Are we moving in the right direction? How can we better improve the SE community (both research and education)?In this tutorial, we first provide a concise yet essential introduction to the most important aspects of Explainable AI and a hands-on tutorial of Explainable AI tools and techniques. Then, we introduce the fundamental knowledge of defect prediction (an example application of AI for Software Engineering). Finally, we demonstrate three successful case studies on how Explainable AI techniques can be used to address the aforementioned challenges by making the predictions of software defect prediction models more practical, explainable, and actionable. The materials are available at https://xai4se.github.io. © 2022 Elsevier B.V., All rights reserved.","Explainable Ai; Software Engineering; Application Programs; Computer Software Selection And Evaluation; Defects; Forecasting; Complex Decision; Complex Questions; Decisions Makings; Explainable Ai; High Quality; Machine Learning Models; Machine Learning Techniques; Software Engineering Projects; Software-systems; Tools And Techniques; Decision Making","Application programs; Computer software selection and evaluation; Defects; Forecasting; Complex decision; Complex questions; Decisions makings; Explainable AI; High quality; Machine learning models; Machine learning techniques; Software engineering projects; Software-systems; Tools and techniques; Decision making","Conference paper","Final","","Scopus","2-s2.0-85125494810"
"C., Pornprasit, Chanathip; K.(., Tantithamthavorn, Kla (kla); J., Jiarpakdee, Jirayus; M., Fu, Michael; P.P., Thongtanunam, Patanamon Pick","Pornprasit, Chanathip (57219095759); Tantithamthavorn, Kla (kla) (55361007600); Jiarpakdee, Jirayus (56294864800); Fu, Michael (57685110800); Thongtanunam, Patanamon Pick (56470783100)","57219095759; 55361007600; 56294864800; 57685110800; 56470783100","PyExplainer: Explaining the Predictions of Just-In-Time Defect Models","2021","","","","","407","418","0","61","10.1109/ASE51524.2021.9678763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125479945&doi=10.1109%2FASE51524.2021.9678763&partnerID=40&md5=1a6a85975589f4ab8f1dabc19c53ecec","Just-In-Time (JIT) defect prediction (i.e., an AI/ML model to predict defect-introducing commits) is proposed to help developers prioritize their limited Software Quality Assurance (SQA) resources on the most risky commits. However, the explainability of JIT defect models remains largely unexplored (i.e., practitioners still do not know why a commit is predicted as defect-introducing). Recently, LIME has been used to generate explanations for any AI/ML models. However, the random perturbation approach used by LIME to generate synthetic neighbors is still suboptimal, i.e., generating synthetic neighbors that may not be similar to an instance to be explained, producing low accuracy of the local models, leading to inaccurate explanations for just-in-time defect models. In this paper, we propose PyExplainer - i.e., a local rule-based model-agnostic technique for generating explanations (i.e., why a commit is predicted as defective) of JIT defect models. Through a case study of two open-source software projects, we find that our PyExplainer produces (1) synthetic neighbors that are 41%-45% more similar to an instance to be explained; (2) 18%-38% more accurate local models; and (3) explanations that are 69%-98% more unique and 17%-54% more consistent with the actual characteristics of defect-introducing commits in the future than LIME (a state-ofthe-art model-agnostic technique). This could help practitioners focus on the most important aspects of the commits to mitigate the risk of being defect-introducing. Thus, the contributions of this paper build an important step towards Explainable AI for Software Engineering, making software analytics more explainable and actionable. Finally, we publish our PyExplainer as a Python package to support practitioners and researchers (https://github.com/awsm-research/PyExplainer). © 2022 Elsevier B.V., All rights reserved.","Explainable Ai; Explainable Software Analytics; Just-in-time Defect Prediction; Defects; Just In Time Production; Lime; Open Source Software; Open Systems; Quality Assurance; Random Processes; Defect Model; Defect Prediction; Explainable Ai; Explainable Software Analytic; Just-in-time; Just-in-time Defect Prediction; Local Model; Local Rules; Random Perturbation Approach; Software Quality Assurance; Forecasting","Defects; Just in time production; Lime; Open source software; Open systems; Quality assurance; Random processes; Defect model; Defect prediction; Explainable AI; Explainable software analytic; Just-in-time; Just-in-time defect prediction; Local model; Local rules; Random perturbation approach; Software quality assurance; Forecasting","Conference paper","Final","","Scopus","2-s2.0-85125479945"
